5:55:39 PM : C:\Users\graphics\Desktop\RIP FILE\20.prn; 12/26/2019-5:53 PM; 0:1:54; 100%; 1.672255 m2
6:07:58 PM : C:\Users\graphics\Desktop\RIP FILE\22.prn; 12/26/2019-6:01 PM; 0:6:14; 100%; 7.432243 m2
6:16:32 PM : C:\Users\graphics\Desktop\RIP FILE\23.prn; 12/26/2019-6:09 PM; 0:7:23; 100%; 8.918692 m2
6:31:33 PM : C:\Users\graphics\Desktop\RIP FILE\24.prn; 12/26/2019-6:27 PM; 0:3:46; 100%; 4.459346 m2
6:32:45 PM : C:\Users\graphics\Desktop\RIP FILE\25.prn; 12/26/2019-6:32 PM; 0:0:13; 0%; 0 m2
6:36:57 PM : C:\Users\graphics\Desktop\RIP FILE\25.prn; 12/26/2019-6:33 PM; 0:3:49; 100%; 4.552248 m2
6:40:30 PM : C:\Users\graphics\Desktop\RIP FILE\26.prn; 12/26/2019-6:39 PM; 0:1:11; 100%; 1.114836 m2
6:53:22 PM : C:\Users\graphics\Desktop\RIP FILE\27.prn; 12/26/2019-6:51 PM; 0:1:48; 100%; 1.114836 m2
7:40:44 PM : C:\Users\graphics\Desktop\RIP FILE\1.prn; 12/26/2019-7:40 PM; 0:0:21; 9%; 0.1003353 m2
7:43:00 PM : C:\Users\graphics\Desktop\RIP FILE\1.prn; 12/26/2019-7:41 PM; 0:1:45; 100%; 1.114836 m2
7:44:54 PM : C:\Users\graphics\Desktop\RIP FILE\1.prn; 12/26/2019-7:43 PM; 0:1:45; 100%; 1.114836 m2
7:46:59 PM : C:\Users\graphics\Desktop\RIP FILE\1.prn; 12/26/2019-7:45 PM; 0:1:45; 100%; 1.114836 m2
7:49:23 PM : C:\Users\graphics\Desktop\RIP FILE\1.prn; 12/26/2019-7:47 PM; 0:1:45; 100%; 1.114836 m2
7:51:50 PM : C:\Users\graphics\Desktop\RIP FILE\1.prn; 12/26/2019-7:50 PM; 0:1:45; 100%; 1.114836 m2
7:54:02 PM : C:\Users\graphics\Desktop\RIP FILE\1.prn; 12/26/2019-7:52 PM; 0:1:45; 100%; 1.114836 m2
7:55:49 PM : C:\Users\graphics\Desktop\RIP FILE\1.prn; 12/26/2019-7:54 PM; 0:1:45; 100%; 1.114836 m2
7:57:47 PM : C:\Users\graphics\Desktop\RIP FILE\1.prn; 12/26/2019-7:56 PM; 0:1:45; 100%; 1.114836 m2
7:59:06 PM : C:\Users\graphics\Desktop\RIP FILE\2.prn; 12/26/2019-7:57 PM; 0:1:17; 100%; 0.7432243 m2
8:00:25 PM : C:\Users\graphics\Desktop\RIP FILE\2.prn; 12/26/2019-7:59 PM; 0:1:16; 100%; 0.7432243 m2
8:01:49 PM : C:\Users\graphics\Desktop\RIP FILE\2.prn; 12/26/2019-8:00 PM; 0:1:16; 100%; 0.7432243 m2
8:03:21 PM : C:\Users\graphics\Desktop\RIP FILE\2.prn; 12/26/2019-8:02 PM; 0:1:17; 100%; 0.7432243 m2
8:04:50 PM : C:\Users\graphics\Desktop\RIP FILE\2.prn; 12/26/2019-8:03 PM; 0:1:17; 100%; 0.7432243 m2
8:06:13 PM : C:\Users\graphics\Desktop\RIP FILE\2.prn; 12/26/2019-8:04 PM; 0:1:17; 100%; 0.7432243 m2
8:07:32 PM : C:\Users\graphics\Desktop\RIP FILE\2.prn; 12/26/2019-8:06 PM; 0:1:17; 100%; 0.7432243 m2
8:08:51 PM : C:\Users\graphics\Desktop\RIP FILE\2.prn; 12/26/2019-8:07 PM; 0:1:16; 100%; 0.7432243 m2
8:10:10 PM : C:\Users\graphics\Desktop\RIP FILE\2.prn; 12/26/2019-8:08 PM; 0:1:17; 100%; 0.7432243 m2
8:16:43 PM : C:\Users\graphics\Desktop\RIP FILE\3.prn; 12/26/2019-8:10 PM; 0:6:27; 100%; 4.459346 m2
8:20:48 PM : C:\Users\graphics\Desktop\RIP FILE\4.prn; 12/26/2019-8:16 PM; 0:3:51; 100%; 2.601285 m2
8:24:42 PM : C:\Users\graphics\Desktop\RIP FILE\4.prn; 12/26/2019-8:20 PM; 0:3:51; 100%; 2.601285 m2
8:30:57 PM : C:\Users\graphics\Desktop\RIP FILE\5.prn; 12/26/2019-8:29 PM; 0:1:28; 14%; 0.7957493 m2
8:40:03 PM : C:\Users\graphics\Desktop\RIP FILE\5.prn; 12/26/2019-8:32 PM; 0:7:39; 100%; 5.683924 m2
8:42:23 PM : C:\Users\graphics\Desktop\RIP FILE\6.prn; 12/26/2019-8:40 PM; 0:2:3; 100%; 1.393546 m2
8:44:33 PM : C:\Users\graphics\Desktop\RIP FILE\6.prn; 12/26/2019-8:42 PM; 0:2:5; 100%; 1.393546 m2
8:46:39 PM : C:\Users\graphics\Desktop\RIP FILE\6.prn; 12/26/2019-8:44 PM; 0:2:4; 100%; 1.393546 m2
8:48:46 PM : C:\Users\graphics\Desktop\RIP FILE\6.prn; 12/26/2019-8:46 PM; 0:2:4; 100%; 1.393546 m2
8:57:53 PM : C:\Users\graphics\Desktop\RIP FILE\7.prn; 12/26/2019-8:52 PM; 0:5:26; 100%; 3.454251 m2
11:25:00 PM : C:\Users\graphics\Desktop\RIP FILE\8.prn; 12/26/2019-11:24 PM; 0:0:23; 100%; 0.125075 m2
11:25:27 PM : C:\Users\graphics\Desktop\RIP FILE\8.prn; 12/26/2019-11:25 PM; 0:0:15; 100%; 0.125075 m2
11:25:48 PM : C:\Users\graphics\Desktop\RIP FILE\8.prn; 12/26/2019-11:25 PM; 0:0:16; 100%; 0.125075 m2
11:26:08 PM : C:\Users\graphics\Desktop\RIP FILE\8.prn; 12/26/2019-11:25 PM; 0:0:15; 100%; 0.125075 m2
11:26:33 PM : C:\Users\graphics\Desktop\RIP FILE\8.prn; 12/26/2019-11:26 PM; 0:0:16; 100%; 0.125075 m2
11:26:57 PM : C:\Users\graphics\Desktop\RIP FILE\8.prn; 12/26/2019-11:26 PM; 0:0:15; 100%; 0.125075 m2
11:27:24 PM : C:\Users\graphics\Desktop\RIP FILE\8.prn; 12/26/2019-11:27 PM; 0:0:16; 100%; 0.125075 m2
11:27:47 PM : C:\Users\graphics\Desktop\RIP FILE\8.prn; 12/26/2019-11:27 PM; 0:0:16; 100%; 0.125075 m2
11:29:15 PM : C:\Users\graphics\Desktop\RIP FILE\9.prn; 12/26/2019-11:27 PM; 0:1:17; 100%; 0.7432243 m2
11:31:34 PM : C:\Users\graphics\Desktop\RIP FILE\10.prn; 12/26/2019-11:30 PM; 0:1:13; 100%; 1.142272 m2
11:42:45 PM : C:\Users\graphics\Desktop\RIP FILE\11.prn; 12/26/2019-11:36 PM; 0:5:50; 100%; 4.180636 m2
11:44:27 PM : C:\Users\graphics\Desktop\RIP FILE\12.prn; 12/26/2019-11:42 PM; 0:1:30; 100%; 0.9290304 m2
11:45:55 PM : C:\Users\graphics\Desktop\RIP FILE\13.prn; 12/26/2019-11:45 PM; 0:0:52; 27%; 0.2508382 m2
11:47:17 PM : C:\Users\graphics\Desktop\RIP FILE\13.prn; 12/26/2019-11:46 PM; 0:1:17; 100%; 0.9290304 m2
4:08:24 PM : C:\Users\graphics\Desktop\RIP FILE\1.prn; 12/27/2019-3:59 PM; 0:8:52; 100%; 3.901927 m2
4:08:57 PM : C:\Users\graphics\Desktop\RIP FILE\2.prn; 12/27/2019-4:08 PM; 0:0:17; 0%; 0 m2
4:15:26 PM : C:\Users\graphics\Desktop\RIP FILE\2.prn; 12/27/2019-4:09 PM; 0:6:6; 100%; 2.288512 m2
4:17:04 PM : C:\Users\graphics\Desktop\RIP FILE\3.prn; 12/27/2019-4:15 PM; 0:1:19; 100%; 0.9290304 m2
4:41:04 PM : C:\Users\graphics\Desktop\RIP FILE\4.prn; 12/27/2019-4:29 PM; 0:11:57; 100%; 13.93546 m2
4:46:41 PM : C:\Users\graphics\Desktop\RIP FILE\5.prn; 12/27/2019-4:41 PM; 0:4:57; 100%; 5.574182 m2
4:52:39 PM : C:\Users\graphics\Desktop\RIP FILE\6.prn; 12/27/2019-4:48 PM; 0:3:56; 100%; 4.459346 m2
4:54:19 PM : C:\Users\graphics\Desktop\RIP FILE\7.prn; 12/27/2019-4:53 PM; 0:1:4; 100%; 1.114836 m2
5:03:15 PM : C:\Users\graphics\Desktop\RIP FILE\8.prn; 12/27/2019-5:01 PM; 0:1:46; 100%; 1.114836 m2
5:05:09 PM : C:\Users\graphics\Desktop\RIP FILE\8.prn; 12/27/2019-5:03 PM; 0:1:45; 100%; 1.114836 m2
5:08:50 PM : C:\Users\graphics\Desktop\RIP FILE\8.prn; 12/27/2019-5:07 PM; 0:1:46; 100%; 1.114836 m2
5:10:14 PM : C:\Users\graphics\Desktop\RIP FILE\9.prn; 12/27/2019-5:09 PM; 0:1:3; 100%; 0.571136 m2
5:16:05 PM : C:\Users\graphics\Desktop\RIP FILE\10.prn; 12/27/2019-5:13 PM; 0:2:20; 100%; 1.486449 m2
12:22:13 PM : C:\Users\graphics\Desktop\RIP FILE\1.prn; 12/28/2019-12:20 PM; 0:1:46; 100%; 1.114836 m2
12:36:11 PM : C:\Users\graphics\Desktop\RIP FILE\2.prn; 12/28/2019-12:34 PM; 0:1:13; 100%; 1.114836 m2
12:37:35 PM : C:\Users\graphics\Desktop\RIP FILE\3.prn; 12/28/2019-12:36 PM; 0:1:13; 100%; 1.114836 m2
12:38:53 PM : C:\Users\graphics\Desktop\RIP FILE\4.prn; 12/28/2019-12:37 PM; 0:1:13; 100%; 1.114836 m2
12:40:08 PM : C:\Users\graphics\Desktop\RIP FILE\5.prn; 12/28/2019-12:38 PM; 0:1:13; 100%; 1.114836 m2
12:41:24 PM : C:\Users\graphics\Desktop\RIP FILE\6.prn; 12/28/2019-12:40 PM; 0:1:13; 100%; 1.114836 m2
12:42:45 PM : C:\Users\graphics\Desktop\RIP FILE\7.prn; 12/28/2019-12:41 PM; 0:1:13; 100%; 1.114836 m2
12:44:00 PM : C:\Users\graphics\Desktop\RIP FILE\8.prn; 12/28/2019-12:42 PM; 0:1:13; 100%; 1.114836 m2
3:22:12 PM : C:\Users\graphics\Desktop\RIP FILE\9.prn; 12/28/2019-3:20 PM; 0:1:22; 100%; 0.7432243 m2
3:24:37 PM : C:\Users\graphics\Desktop\RIP FILE\10.prn; 12/28/2019-3:22 PM; 0:2:16; 100%; 2.229673 m2
3:27:44 PM : C:\Users\graphics\Desktop\RIP FILE\11.prn; 12/28/2019-3:24 PM; 0:2:55; 100%; 2.229673 m2
3:45:33 PM : C:\Users\graphics\Desktop\RIP FILE\12.prn; 12/28/2019-3:44 PM; 0:1:2; 100%; 1.876351 m2
3:47:13 PM : C:\Users\graphics\Desktop\RIP FILE\13.prn; 12/28/2019-3:46 PM; 0:1:2; 100%; 1.876351 m2
3:49:33 PM : C:\Users\graphics\Desktop\RIP FILE\13.prn; 12/28/2019-3:48 PM; 0:1:14; 100%; 1.876351 m2
3:51:00 PM : C:\Users\graphics\Desktop\RIP FILE\14.prn; 12/28/2019-3:49 PM; 0:1:3; 100%; 1.876351 m2
3:52:27 PM : C:\Users\graphics\Desktop\RIP FILE\15.prn; 12/28/2019-3:51 PM; 0:1:2; 100%; 1.876351 m2
3:54:05 PM : C:\Users\graphics\Desktop\RIP FILE\16.prn; 12/28/2019-3:53 PM; 0:1:2; 100%; 1.876351 m2
3:55:43 PM : C:\Users\graphics\Desktop\RIP FILE\17.prn; 12/28/2019-3:54 PM; 0:1:3; 100%; 1.876351 m2
3:57:11 PM : C:\Users\graphics\Desktop\RIP FILE\18.prn; 12/28/2019-3:56 PM; 0:1:3; 100%; 1.876351 m2
3:58:39 PM : C:\Users\graphics\Desktop\RIP FILE\19.prn; 12/28/2019-3:57 PM; 0:1:3; 100%; 1.876351 m2
4:00:45 PM : C:\Users\graphics\Desktop\RIP FILE\20.prn; 12/28/2019-3:59 PM; 0:1:2; 100%; 1.876351 m2
4:02:18 PM : C:\Users\graphics\Desktop\RIP FILE\21.prn; 12/28/2019-4:01 PM; 0:1:3; 100%; 1.876351 m2
4:03:56 PM : C:\Users\graphics\Desktop\RIP FILE\22.prn; 12/28/2019-4:02 PM; 0:1:3; 100%; 1.876351 m2
4:05:24 PM : C:\Users\graphics\Desktop\RIP FILE\23.prn; 12/28/2019-4:04 PM; 0:1:3; 100%; 1.876351 m2
4:07:30 PM : C:\Users\graphics\Desktop\RIP FILE\24.prn; 12/28/2019-4:06 PM; 0:1:3; 100%; 1.876351 m2
4:17:06 PM : C:\Users\graphics\Desktop\RIP FILE\25.prn; 12/28/2019-4:16 PM; 0:1:3; 100%; 1.876351 m2
4:18:48 PM : C:\Users\graphics\Desktop\RIP FILE\26.prn; 12/28/2019-4:17 PM; 0:1:2; 100%; 1.876351 m2
4:20:30 PM : C:\Users\graphics\Desktop\RIP FILE\26.prn; 12/28/2019-4:19 PM; 0:1:2; 100%; 1.876351 m2
4:22:19 PM : C:\Users\graphics\Desktop\RIP FILE\26.prn; 12/28/2019-4:21 PM; 0:1:2; 100%; 1.876351 m2
4:24:00 PM : C:\Users\graphics\Desktop\RIP FILE\26.prn; 12/28/2019-4:22 PM; 0:1:2; 100%; 1.876351 m2
4:26:03 PM : C:\Users\graphics\Desktop\RIP FILE\26.prn; 12/28/2019-4:25 PM; 0:1:2; 100%; 1.876351 m2
4:27:30 PM : C:\Users\graphics\Desktop\RIP FILE\26.prn; 12/28/2019-4:26 PM; 0:1:2; 100%; 1.876351 m2
4:29:01 PM : C:\Users\graphics\Desktop\RIP FILE\26.prn; 12/28/2019-4:27 PM; 0:1:3; 100%; 1.876351 m2
4:30:26 PM : C:\Users\graphics\Desktop\RIP FILE\26.prn; 12/28/2019-4:29 PM; 0:1:2; 100%; 1.876351 m2
4:31:57 PM : C:\Users\graphics\Desktop\RIP FILE\26.prn; 12/28/2019-4:30 PM; 0:1:2; 100%; 1.876351 m2
4:33:24 PM : C:\Users\graphics\Desktop\RIP FILE\26.prn; 12/28/2019-4:32 PM; 0:1:3; 100%; 1.876351 m2
4:34:51 PM : C:\Users\graphics\Desktop\RIP FILE\26.prn; 12/28/2019-4:33 PM; 0:1:2; 100%; 1.876351 m2
4:39:20 PM : C:\Users\graphics\Desktop\RIP FILE\1.prn; 12/28/2019-4:38 PM; 0:1:3; 100%; 1.889028 m2
4:40:57 PM : C:\Users\graphics\Desktop\RIP FILE\2.prn; 12/28/2019-4:39 PM; 0:1:3; 100%; 1.889028 m2
4:42:29 PM : C:\Users\graphics\Desktop\RIP FILE\3.prn; 12/28/2019-4:41 PM; 0:1:3; 100%; 1.889028 m2
4:44:05 PM : C:\Users\graphics\Desktop\RIP FILE\4.prn; 12/28/2019-4:43 PM; 0:1:3; 100%; 1.889028 m2
4:45:38 PM : C:\Users\graphics\Desktop\RIP FILE\5.prn; 12/28/2019-4:44 PM; 0:1:3; 100%; 1.889028 m2
4:47:15 PM : C:\Users\graphics\Desktop\RIP FILE\6.prn; 12/28/2019-4:46 PM; 0:1:3; 100%; 1.889028 m2
4:48:52 PM : C:\Users\graphics\Desktop\RIP FILE\7.prn; 12/28/2019-4:47 PM; 0:1:3; 100%; 1.889028 m2
4:50:28 PM : C:\Users\graphics\Desktop\RIP FILE\8.prn; 12/28/2019-4:49 PM; 0:1:3; 100%; 1.889028 m2
4:52:15 PM : C:\Users\graphics\Desktop\RIP FILE\9.prn; 12/28/2019-4:51 PM; 0:1:3; 100%; 1.889028 m2
4:53:48 PM : C:\Users\graphics\Desktop\RIP FILE\10.prn; 12/28/2019-4:52 PM; 0:1:3; 100%; 1.889028 m2
4:55:31 PM : C:\Users\graphics\Desktop\RIP FILE\11.prn; 12/28/2019-4:54 PM; 0:1:4; 100%; 1.889028 m2
4:57:06 PM : C:\Users\graphics\Desktop\RIP FILE\12.prn; 12/28/2019-4:56 PM; 0:1:3; 100%; 1.889028 m2
4:58:52 PM : C:\Users\graphics\Desktop\RIP FILE\13.prn; 12/28/2019-4:57 PM; 0:1:3; 100%; 1.889028 m2
5:15:20 PM : C:\Users\graphics\Desktop\RIP FILE\14.prn; 12/28/2019-5:14 PM; 0:1:3; 100%; 1.889028 m2
5:17:21 PM : C:\Users\graphics\Desktop\RIP FILE\15.prn; 12/28/2019-5:16 PM; 0:1:3; 100%; 1.889028 m2
5:19:00 PM : C:\Users\graphics\Desktop\RIP FILE\16.prn; 12/28/2019-5:17 PM; 0:1:3; 100%; 1.889028 m2
5:20:29 PM : C:\Users\graphics\Desktop\RIP FILE\17.prn; 12/28/2019-5:19 PM; 0:1:3; 100%; 1.889028 m2
5:21:58 PM : C:\Users\graphics\Desktop\RIP FILE\18.prn; 12/28/2019-5:20 PM; 0:1:3; 100%; 1.889028 m2
5:23:28 PM : C:\Users\graphics\Desktop\RIP FILE\19.prn; 12/28/2019-5:22 PM; 0:1:4; 100%; 1.889028 m2
5:24:56 PM : C:\Users\graphics\Desktop\RIP FILE\20.prn; 12/28/2019-5:23 PM; 0:1:3; 100%; 1.889028 m2
\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\00\005:37:04 PM : C:\Users\graphics\Desktop\RIP FILE\22.prn; 12/28/2019-5:37 PM; 0:0:0; -1%; -0.01456944 m2
5:38:59 PM : C:\Users\graphics\Desktop\RIP FILE\22.prn; 12/28/2019-5:37 PM; 0:1:46; 100%; 1.889028 m2
5:42:13 PM : C:\Users\graphics\Desktop\RIP FILE\23.prn; 12/28/2019-5:40 PM; 0:1:50; 100%; 1.889028 m2
5:43:48 PM : C:\Users\graphics\Desktop\RIP FILE\24.prn; 12/28/2019-5:42 PM; 0:1:3; 100%; 1.889028 m2
5:45:23 PM : C:\Users\graphics\Desktop\RIP FILE\25.prn; 12/28/2019-5:44 PM; 0:1:3; 100%; 1.889028 m2
5:52:06 PM : C:\Users\graphics\Desktop\RIP FILE\27.prn; 12/28/2019-5:46 PM; 0:5:56; 100%; 7.432243 m2
5:58:21 PM : C:\Users\graphics\Desktop\RIP FILE\27.prn; 12/28/2019-5:52 PM; 0:5:56; 100%; 7.432243 m2
6:13:19 PM : C:\Users\graphics\Desktop\RIP FILE\26.prn; 12/28/2019-5:58 PM; 0:14:36; 100%; 18.58061 m2
6:24:24 PM : C:\Users\graphics\Desktop\RIP FILE\29.prn; 12/28/2019-6:21 PM; 0:2:24; 95%; 2.699772 m2
6:26:18 PM : C:\Users\graphics\Desktop\RIP FILE\29.prn; 12/28/2019-6:25 PM; 0:1:16; 89%; 2.52926 m2
6:28:02 PM : C:\Users\graphics\Desktop\RIP FILE\29.prn; 12/28/2019-6:26 PM; 0:1:16; 100%; 2.841865 m2
6:29:45 PM : C:\Users\graphics\Desktop\RIP FILE\29.prn; 12/28/2019-6:28 PM; 0:1:16; 100%; 2.841865 m2
6:31:54 PM : C:\Users\graphics\Desktop\RIP FILE\29.prn; 12/28/2019-6:30 PM; 0:1:16; 100%; 2.841865 m2
6:34:24 PM : C:\Users\graphics\Desktop\RIP FILE\29.prn; 12/28/2019-6:33 PM; 0:1:16; 100%; 2.841865 m2
6:36:18 PM : C:\Users\graphics\Desktop\RIP FILE\29.prn; 12/28/2019-6:35 PM; 0:1:16; 100%; 2.841865 m2
6:38:16 PM : C:\Users\graphics\Desktop\RIP FILE\29.prn; 12/28/2019-6:36 PM; 0:1:16; 100%; 2.841865 m2
6:39:58 PM : C:\Users\graphics\Desktop\RIP FILE\29.prn; 12/28/2019-6:38 PM; 0:1:16; 89%; 2.52926 m2
6:42:55 PM : C:\Users\graphics\Desktop\RIP FILE\29.prn; 12/28/2019-6:41 PM; 0:1:16; 100%; 2.841865 m2
6:45:24 PM : C:\Users\graphics\Desktop\RIP FILE\30.prn; 12/28/2019-6:44 PM; 0:1:16; 89%; 2.52926 m2
6:47:11 PM : C:\Users\graphics\Desktop\RIP FILE\30.prn; 12/28/2019-6:45 PM; 0:1:16; 100%; 2.841865 m2
6:48:56 PM : C:\Users\graphics\Desktop\RIP FILE\30.prn; 12/28/2019-6:47 PM; 0:1:16; 100%; 2.841865 m2
6:51:09 PM : C:\Users\graphics\Desktop\RIP FILE\30.prn; 12/28/2019-6:49 PM; 0:1:28; 100%; 2.841865 m2
6:52:59 PM : C:\Users\graphics\Desktop\RIP FILE\30.prn; 12/28/2019-6:51 PM; 0:1:16; 100%; 2.841865 m2
7:10:15 PM : C:\Users\graphics\Desktop\RIP FILE\30.prn; 12/28/2019-7:09 PM; 0:1:3; 100%; 2.270753 m2
7:11:54 PM : C:\Users\graphics\Desktop\RIP FILE\30.prn; 12/28/2019-7:10 PM; 0:1:3; 100%; 2.270753 m2
7:13:18 PM : C:\Users\graphics\Desktop\RIP FILE\30.prn; 12/28/2019-7:12 PM; 0:1:4; 100%; 2.270753 m2
7:14:46 PM : C:\Users\graphics\Desktop\RIP FILE\30.prn; 12/28/2019-7:13 PM; 0:1:4; 100%; 2.270753 m2
7:16:17 PM : C:\Users\graphics\Desktop\RIP FILE\30.prn; 12/28/2019-7:15 PM; 0:1:4; 100%; 2.270753 m2
7:17:44 PM : C:\Users\graphics\Desktop\RIP FILE\30.prn; 12/28/2019-7:16 PM; 0:1:4; 100%; 2.270753 m2
7:23:36 PM : C:\Users\graphics\Desktop\RIP FILE\28.prn; 12/28/2019-7:18 PM; 0:4:56; 100%; 5.945795 m2
7:27:32 PM : C:\Users\graphics\Desktop\RIP FILE\31.prn; 12/28/2019-7:23 PM; 0:3:47; 100%; 4.459346 m2
7:31:22 PM : C:\Users\graphics\Desktop\RIP FILE\31.prn; 12/28/2019-7:27 PM; 0:3:46; 100%; 4.459346 m2
7:35:13 PM : C:\Users\graphics\Desktop\RIP FILE\31.prn; 12/28/2019-7:31 PM; 0:3:47; 100%; 4.459346 m2
7:51:48 PM : C:\Users\graphics\Desktop\RIP FILE\33.prn; 12/28/2019-7:46 PM; 0:5:24; 100%; 5.574183 m2
7:55:41 PM : C:\Users\graphics\Desktop\RIP FILE\32.prn; 12/28/2019-7:51 PM; 0:3:46; 100%; 3.855476 m2
8:04:07 PM : C:\Users\graphics\Desktop\RIP FILE\34.prn; 12/28/2019-8:02 PM; 0:1:29; 100%; 1.142272 m2
8:08:51 PM : C:\Users\graphics\Desktop\RIP FILE\35.prn; 12/28/2019-8:07 PM; 0:1:20; 100%; 1.114836 m2
8:13:59 PM : C:\Users\graphics\Desktop\RIP FILE\36.prn; 12/28/2019-8:09 PM; 0:4:14; 100%; 3.901927 m2
8:19:05 PM : C:\Users\graphics\Desktop\RIP FILE\1.prn; 12/28/2019-8:17 PM; 0:1:46; 100%; 1.114836 m2
8:20:55 PM : C:\Users\graphics\Desktop\RIP FILE\2.prn; 12/28/2019-8:19 PM; 0:1:46; 100%; 1.114836 m2
8:22:44 PM : C:\Users\graphics\Desktop\RIP FILE\3.prn; 12/28/2019-8:20 PM; 0:1:46; 100%; 1.114836 m2
8:23:36 PM : C:\Users\graphics\Desktop\RIP FILE\4.prn; 12/28/2019-8:23 PM; 0:0:13; 1%; 0.01903787 m2
8:26:59 PM : C:\Users\graphics\Desktop\RIP FILE\4.prn; 12/28/2019-8:24 PM; 0:2:53; 100%; 1.903787 m2
8:35:19 PM : C:\Users\graphics\Desktop\RIP FILE\5.prn; 12/28/2019-8:27 PM; 0:8:5; 100%; 5.574183 m2
8:37:17 PM : C:\Users\graphics\Desktop\RIP FILE\6.prn; 12/28/2019-8:35 PM; 0:1:45; 100%; 1.114836 m2
8:49:21 PM : C:\Users\graphics\Desktop\RIP FILE\7.prn; 12/28/2019-8:46 PM; 0:2:51; 100%; 1.672255 m2
8:53:12 PM : C:\Users\graphics\Desktop\RIP FILE\8.prn; 12/28/2019-8:50 PM; 0:2:51; 100%; 1.672255 m2
8:55:02 PM : C:\Users\graphics\Desktop\RIP FILE\9.prn; 12/28/2019-8:53 PM; 0:1:5; 100%; 0.5574182 m2
8:58:00 PM : C:\Users\graphics\Desktop\RIP FILE\10.prn; 12/28/2019-8:55 PM; 0:2:22; 100%; 1.393546 m2
9:10:00 PM : C:\Users\graphics\Desktop\RIP FILE\11.prn; 12/28/2019-9:02 PM; 0:7:21; 100%; 5.945795 m2
9:13:17 PM : C:\Users\graphics\Desktop\RIP FILE\12.prn; 12/28/2019-9:11 PM; 0:1:59; 100%; 2.229673 m2
10:56:17 PM : C:\Users\graphics\Desktop\RIP FILE\13.prn; 12/28/2019-10:55 PM; 0:1:13; 12%; 0.1811609 m2
10:56:41 PM : C:\Users\graphics\Desktop\RIP FILE\13.prn; 12/28/2019-10:56 PM; 0:0:14; 1%; 0.01509674 m2
11:05:37 PM : C:\Users\graphics\Desktop\RIP FILE\13.prn; 12/28/2019-10:56 PM; 0:8:40; 100%; 1.509674 m2
12:09:25 PM : C:\Users\graphics\Desktop\RIP FILE\1.prn; 12/29/2019-12:07 PM; 0:2:22; 100%; 1.393546 m2
12:14:14 PM : C:\Users\graphics\Desktop\RIP FILE\2.prn; 12/29/2019-12:12 PM; 0:1:40; 100%; 1.393546 m2
12:22:39 PM : C:\Users\graphics\Desktop\RIP FILE\3.prn; 12/29/2019-12:20 PM; 0:2:3; 100%; 2.313286 m2
12:25:43 PM : C:\Users\graphics\Desktop\RIP FILE\4.prn; 12/29/2019-12:22 PM; 0:3:0; 100%; 3.084381 m2
3:21:40 PM : C:\Users\graphics\Desktop\RIP FILE\6.prn; 12/29/2019-3:19 PM; 0:2:21; 100%; 1.672255 m2
3:24:29 PM : C:\Users\graphics\Desktop\RIP FILE\6.prn; 12/29/2019-3:21 PM; 0:2:45; 100%; 1.672255 m2
3:28:19 PM : C:\Users\graphics\Desktop\RIP FILE\7.prn; 12/29/2019-3:25 PM; 0:3:8; 100%; 2.229673 m2
3:30:06 PM : C:\Users\graphics\Desktop\RIP FILE\8.prn; 12/29/2019-3:28 PM; 0:1:22; 100%; 0.8361273 m2
3:45:36 PM : C:\Users\graphics\Desktop\RIP FILE\9.prn; 12/29/2019-3:37 PM; 0:8:9; 100%; 6.921276 m2
3:57:43 PM : C:\Users\graphics\Desktop\RIP FILE\10.prn; 12/29/2019-3:53 PM; 0:4:33; 100%; 2.787091 m2
4:07:25 PM : C:\Users\graphics\Desktop\RIP FILE\11.prn; 12/29/2019-4:02 PM; 0:4:47; 100%; 3.341413 m2
4:09:51 PM : C:\Users\graphics\Desktop\RIP FILE\12.prn; 12/29/2019-4:07 PM; 0:2:18; 100%; 1.486449 m2
9:53:26 AM : C:\Users\graphics\Desktop\RIP FILE\13.prn; 12/30/2019-9:51 AM; 0:1:47; 100%; 1.393546 m2
3:27:37 PM : C:\Users\graphics\Desktop\RIP FILE\1.prn; 12/30/2019-3:24 PM; 0:3:24; 100%; 1.114836 m2
3:34:52 PM : C:\Users\graphics\Desktop\RIP FILE\2.prn; 12/30/2019-3:27 PM; 0:7:9; 100%; 4.954829 m2
3:46:18 PM : C:\Users\graphics\Desktop\RIP FILE\4.prn; 12/30/2019-3:42 PM; 0:3:29; 100%; 3.716121 m2
3:49:46 PM : C:\Users\graphics\Desktop\RIP FILE\5.prn; 12/30/2019-3:46 PM; 0:3:14; 100%; 3.87096 m2
3:52:21 PM : C:\Users\graphics\Desktop\RIP FILE\6.prn; 12/30/2019-3:50 PM; 0:2:20; 100%; 2.322576 m2
4:01:29 PM : C:\Users\graphics\Desktop\RIP FILE\3.prn; 12/30/2019-3:57 PM; 0:3:56; 100%; 4.459346 m2
4:06:49 PM : C:\Users\graphics\Desktop\RIP FILE\7.prn; 12/30/2019-4:01 PM; 0:5:9; 100%; 4.459346 m2
